TITLE;L0it4 1:20
DATA TYPE;FLUORESCENCE SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/05/13
TIME;13:50:41
SPECTROMETER/DATA SYSTEM;
LOCALE;1030
RESOLUTION;
DELTAX;1
XUNITS;NANOMETERS
YUNITS;INTENSITY
FIRSTX;  490,0000
LASTX;  620,0000
NPOINTS;     131
FIRSTY;     4,39018
MAXY;    76,90163
MINY;     4,39018
XYDATA
490,0000;4,39018
491,0000;4,87857
492,0000;5,57362
493,0000;6,43582
494,0000;7,47208
495,0000;8,68135
496,0000;10,0611
497,0000;11,6263
498,0000;13,4545
499,0000;15,4886
500,0000;17,8802
501,0000;20,5048
502,0000;23,4418
503,0000;26,6175
504,0000;30,1125
505,0000;33,847
506,0000;37,7898
507,0000;41,9113
508,0000;46,0159
509,0000;50,151
510,0000;54,234
511,0000;58,192
512,0000;61,9365
513,0000;65,403
514,0000;68,4407
515,0000;71,0152
516,0000;73,2096
517,0000;74,7983
518,0000;76,0571
519,0000;76,6935
520,0000;76,9016
521,0000;76,574
522,0000;75,7215
523,0000;74,4607
524,0000;72,6835
525,0000;70,7274
526,0000;68,4623
527,0000;66,0427
528,0000;63,4887
529,0000;60,901
530,0000;58,334
531,0000;55,8874
532,0000;53,4942
533,0000;51,219
534,0000;49,1251
535,0000;47,0605
536,0000;45,1958
537,0000;43,4422
538,0000;41,7866
539,0000;40,261
540,0000;38,8542
541,0000;37,0971
542,0000;35,8911
543,0000;34,8352
544,0000;33,8595
545,0000;32,9755
546,0000;32,0811
547,0000;31,2822
548,0000;30,4452
549,0000;29,7194
550,0000;29,021
551,0000;28,3078
552,0000;27,6418
553,0000;27,0038
554,0000;26,3657
555,0000;25,8025
556,0000;25,2803
557,0000;24,7623
558,0000;24,2022
559,0000;23,7266
560,0000;23,3079
561,0000;22,9314
562,0000;22,61
563,0000;22,434
564,0000;22,3193
565,0000;22,3176
566,0000;22,3216
567,0000;22,4358
568,0000;22,6635
569,0000;22,9387
570,0000;23,3298
571,0000;23,7145
572,0000;24,096
573,0000;24,5347
574,0000;25,0016
575,0000;25,5098
576,0000;25,9667
577,0000;26,3831
578,0000;26,8009
579,0000;27,142
580,0000;27,4024
581,0000;27,5593
582,0000;27,7174
583,0000;27,7169
584,0000;27,6739
585,0000;27,5154
586,0000;27,2969
587,0000;27,0153
588,0000;26,6762
589,0000;26,2694
590,0000;25,8307
591,0000;25,3099
592,0000;24,7133
593,0000;24,1001
594,0000;23,4089
595,0000;22,7558
596,0000;22,0401
597,0000;21,3387
598,0000;20,6155
599,0000;19,92
600,0000;19,1987
601,0000;18,4965
602,0000;17,7946
603,0000;17,09
604,0000;16,4198
605,0000;15,7513
606,0000;15,0957
607,0000;14,4583
608,0000;13,8394
609,0000;13,2273
610,0000;12,6759
611,0000;12,1335
612,0000;11,6408
613,0000;11,1275
614,0000;10,631
615,0000;10,1549
616,0000;9,72745
617,0000;9,30985
618,0000;8,90774
619,0000;8,50658
620,0000;8,11788

##### Extended Information
[Comments]
Sample name;L0it4 1:20
Comment
Username
Division
Organization;KU

[Detailed Information]
Creation date;13-05-2026 13:50

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Int.
Start;490 nm
End;620 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Model name;FP-8350
Serial No.;D026162080
  Ex filter holder;None
  Em filter holder;Solution filter

Accessory;FMP-125
Accessory S/N;A002962093
  Plate type;96 wells
  Well;A - 1

Measurement date;13-05-2026 13:50

Sequence file;C:\_DATA\VJV\Assay sequence.fsqs
Parameter file;C:\_DATA\VJV\Viktor assay parameters.fpsp
Mode;Emission
Ex bandwidth;2.5 nm
Em bandwidth;2.5 nm
Response;0.5 sec
Sensitivity;Medium
Measurement range;490 - 620 nm
Data interval;1 nm
Ex wavelength;460.0 nm
Scan speed;2000 nm/min
No. of cycles;1
Auto gain;Off
Shutter control;Open only for measurement
Light source;Xe lamp
Filter;Stop scan for exchanging filter
Auto Zero control;On
Blank correction;Off

