TITLE;L0it4 1:80
DATA TYPE;FLUORESCENCE SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/05/13
TIME;13:41:01
SPECTROMETER/DATA SYSTEM;
LOCALE;1030
RESOLUTION;
DELTAX;1
XUNITS;NANOMETERS
YUNITS;INTENSITY
FIRSTX;  490,0000
LASTX;  620,0000
NPOINTS;     131
FIRSTY;     4,56115
MAXY;    73,25178
MINY;     4,56115
XYDATA
490,0000;4,56115
491,0000;5,00174
492,0000;5,60535
493,0000;6,39976
494,0000;7,36051
495,0000;8,49439
496,0000;9,79252
497,0000;11,3178
498,0000;13,0588
499,0000;15,0468
500,0000;17,317
501,0000;19,8416
502,0000;22,6201
503,0000;25,7119
504,0000;29,0543
505,0000;32,5722
506,0000;36,3023
507,0000;40,1777
508,0000;44,1332
509,0000;48,1127
510,0000;52,0062
511,0000;55,758
512,0000;59,2641
513,0000;62,5577
514,0000;65,4533
515,0000;67,9232
516,0000;69,9954
517,0000;71,5336
518,0000;72,6385
519,0000;73,2036
520,0000;73,2518
521,0000;72,8069
522,0000;72,0481
523,0000;70,7974
524,0000;69,2312
525,0000;67,3654
526,0000;65,2729
527,0000;63,0153
528,0000;60,6878
529,0000;58,3134
530,0000;55,917
531,0000;53,6155
532,0000;51,3944
533,0000;49,2288
534,0000;47,2286
535,0000;45,3282
536,0000;43,5819
537,0000;41,9086
538,0000;40,3631
539,0000;38,8929
540,0000;37,5507
541,0000;35,5793
542,0000;34,4125
543,0000;33,4257
544,0000;32,4838
545,0000;31,6038
546,0000;30,8129
547,0000;30,0169
548,0000;29,2938
549,0000;28,5593
550,0000;27,8817
551,0000;27,2491
552,0000;26,5731
553,0000;25,9748
554,0000;25,3992
555,0000;24,8703
556,0000;24,3411
557,0000;23,825
558,0000;23,3388
559,0000;22,9316
560,0000;22,5636
561,0000;22,2084
562,0000;21,9452
563,0000;21,744
564,0000;21,6565
565,0000;21,6095
566,0000;21,6775
567,0000;21,8052
568,0000;22,0064
569,0000;22,2643
570,0000;22,6169
571,0000;22,9739
572,0000;23,3649
573,0000;23,7817
574,0000;24,2498
575,0000;24,7245
576,0000;25,1444
577,0000;25,5412
578,0000;25,936
579,0000;26,3056
580,0000;26,5842
581,0000;26,8658
582,0000;26,9855
583,0000;27,0632
584,0000;27,0418
585,0000;26,946
586,0000;26,7782
587,0000;26,5774
588,0000;26,2822
589,0000;25,9104
590,0000;25,4852
591,0000;24,9983
592,0000;24,461
593,0000;23,8984
594,0000;23,3394
595,0000;22,6702
596,0000;21,9804
597,0000;21,2373
598,0000;20,5375
599,0000;19,8494
600,0000;19,1687
601,0000;18,4716
602,0000;17,7384
603,0000;17,0359
604,0000;16,356
605,0000;15,6969
606,0000;15,0275
607,0000;14,4013
608,0000;13,7888
609,0000;13,1723
610,0000;12,627
611,0000;12,0769
612,0000;11,5354
613,0000;11,0214
614,0000;10,5629
615,0000;10,0819
616,0000;9,62936
617,0000;9,21083
618,0000;8,83385
619,0000;8,43241
620,0000;8,06535

##### Extended Information
[Comments]
Sample name;L0it4 1:80
Comment
Username
Division
Organization;KU

[Detailed Information]
Creation date;13-05-2026 13:41

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Int.
Start;490 nm
End;620 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Model name;FP-8350
Serial No.;D026162080
  Ex filter holder;None
  Em filter holder;Solution filter

Accessory;FMP-125
Accessory S/N;A002962093
  Plate type;96 wells
  Well;F - 1

Measurement date;13-05-2026 13:41

Sequence file;C:\_DATA\VJV\Assay sequence.fsqs
Parameter file;C:\_DATA\VJV\Viktor assay parameters.fpsp
Mode;Emission
Ex bandwidth;2.5 nm
Em bandwidth;2.5 nm
Response;0.5 sec
Sensitivity;Medium
Measurement range;490 - 620 nm
Data interval;1 nm
Ex wavelength;460.0 nm
Scan speed;2000 nm/min
No. of cycles;1
Auto gain;Off
Shutter control;Open only for measurement
Light source;Xe lamp
Filter;Stop scan for exchanging filter
Auto Zero control;On
Blank correction;Off

