TITLE;sub ctrl
DATA TYPE;FLUORESCENCE SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/05/13
TIME;13:41:30
SPECTROMETER/DATA SYSTEM;
LOCALE;1030
RESOLUTION;
DELTAX;1
XUNITS;NANOMETERS
YUNITS;INTENSITY
FIRSTX;  490,0000
LASTX;  620,0000
NPOINTS;     131
FIRSTY;     4,45649
MAXY;    73,07361
MINY;     4,45649
XYDATA
490,0000;4,45649
491,0000;4,88035
492,0000;5,47488
493,0000;6,24538
494,0000;7,17588
495,0000;8,29702
496,0000;9,63362
497,0000;11,1728
498,0000;12,9519
499,0000;14,9331
500,0000;17,1593
501,0000;19,7201
502,0000;22,556
503,0000;25,5576
504,0000;28,8623
505,0000;32,4306
506,0000;36,1218
507,0000;39,9812
508,0000;43,9187
509,0000;47,8415
510,0000;51,8035
511,0000;55,5322
512,0000;59,0344
513,0000;62,2536
514,0000;65,1343
515,0000;67,6031
516,0000;69,6479
517,0000;71,2725
518,0000;72,3544
519,0000;72,9386
520,0000;73,0736
521,0000;72,6988
522,0000;71,8774
523,0000;70,7255
524,0000;69,1488
525,0000;67,3224
526,0000;65,2411
527,0000;62,9033
528,0000;60,5849
529,0000;58,2165
530,0000;55,7673
531,0000;53,4771
532,0000;51,1907
533,0000;49,0349
534,0000;46,9735
535,0000;45,0502
536,0000;43,21
537,0000;41,5987
538,0000;40,0521
539,0000;38,6181
540,0000;37,3038
541,0000;35,4061
542,0000;34,2242
543,0000;33,2316
544,0000;32,323
545,0000;31,4233
546,0000;30,6541
547,0000;29,8812
548,0000;29,1581
549,0000;28,3896
550,0000;27,7097
551,0000;27,093
552,0000;26,4569
553,0000;25,81
554,0000;25,2258
555,0000;24,6666
556,0000;24,0821
557,0000;23,564
558,0000;23,067
559,0000;22,6135
560,0000;22,2424
561,0000;21,9336
562,0000;21,6725
563,0000;21,4719
564,0000;21,4155
565,0000;21,4202
566,0000;21,5156
567,0000;21,6243
568,0000;21,8609
569,0000;22,1672
570,0000;22,4949
571,0000;22,901
572,0000;23,3667
573,0000;23,8194
574,0000;24,2957
575,0000;24,7818
576,0000;25,2301
577,0000;25,6431
578,0000;26,0685
579,0000;26,3861
580,0000;26,6629
581,0000;26,8874
582,0000;26,9924
583,0000;27,0915
584,0000;27,1066
585,0000;26,9957
586,0000;26,8199
587,0000;26,5545
588,0000;26,2103
589,0000;25,8702
590,0000;25,4254
591,0000;24,9451
592,0000;24,3534
593,0000;23,7547
594,0000;23,1202
595,0000;22,5165
596,0000;21,8463
597,0000;21,1062
598,0000;20,4103
599,0000;19,7402
600,0000;19,0022
601,0000;18,2928
602,0000;17,6362
603,0000;16,9834
604,0000;16,3456
605,0000;15,6632
606,0000;15,0038
607,0000;14,3812
608,0000;13,7703
609,0000;13,2144
610,0000;12,647
611,0000;12,0854
612,0000;11,5587
613,0000;11,069
614,0000;10,6119
615,0000;10,1202
616,0000;9,66753
617,0000;9,24203
618,0000;8,82906
619,0000;8,41615
620,0000;8,02417

##### Extended Information
[Comments]
Sample name;sub ctrl
Comment
Username
Division
Organization;KU

[Detailed Information]
Creation date;13-05-2026 13:41

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Int.
Start;490 nm
End;620 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Model name;FP-8350
Serial No.;D026162080
  Ex filter holder;None
  Em filter holder;Solution filter

Accessory;FMP-125
Accessory S/N;A002962093
  Plate type;96 wells
  Well;G - 1

Measurement date;13-05-2026 13:41

Sequence file;C:\_DATA\VJV\Assay sequence.fsqs
Parameter file;C:\_DATA\VJV\Viktor assay parameters.fpsp
Mode;Emission
Ex bandwidth;2.5 nm
Em bandwidth;2.5 nm
Response;0.5 sec
Sensitivity;Medium
Measurement range;490 - 620 nm
Data interval;1 nm
Ex wavelength;460.0 nm
Scan speed;2000 nm/min
No. of cycles;1
Auto gain;Off
Shutter control;Open only for measurement
Light source;Xe lamp
Filter;Stop scan for exchanging filter
Auto Zero control;On
Blank correction;Off

