TITLE;N0it5 1:20
DATA TYPE;FLUORESCENCE SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/05/13
TIME;13:39:17
SPECTROMETER/DATA SYSTEM;
LOCALE;1030
RESOLUTION;
DELTAX;1
XUNITS;NANOMETERS
YUNITS;INTENSITY
FIRSTX;  490,0000
LASTX;  620,0000
NPOINTS;     131
FIRSTY;     4,43582
MAXY;    75,48951
MINY;     4,43582
XYDATA
490,0000;4,43582
491,0000;4,92148
492,0000;5,61057
493,0000;6,44149
494,0000;7,41852
495,0000;8,60145
496,0000;9,97258
497,0000;11,5469
498,0000;13,3821
499,0000;15,439
500,0000;17,7325
501,0000;20,3246
502,0000;23,2194
503,0000;26,3663
504,0000;29,7235
505,0000;33,2817
506,0000;37,0723
507,0000;41,0961
508,0000;45,1867
509,0000;49,3108
510,0000;53,4051
511,0000;57,2863
512,0000;60,9064
513,0000;64,2505
514,0000;67,2378
515,0000;69,7997
516,0000;71,9488
517,0000;73,5442
518,0000;74,7227
519,0000;75,3447
520,0000;75,4895
521,0000;75,1817
522,0000;74,4129
523,0000;73,1812
524,0000;71,5406
525,0000;69,6312
526,0000;67,3987
527,0000;65,0248
528,0000;62,6187
529,0000;60,1418
530,0000;57,6926
531,0000;55,239
532,0000;52,9497
533,0000;50,6944
534,0000;48,5813
535,0000;46,5436
536,0000;44,7114
537,0000;43,0117
538,0000;41,3571
539,0000;39,9091
540,0000;38,5403
541,0000;36,5379
542,0000;35,311
543,0000;34,2412
544,0000;33,2825
545,0000;32,3736
546,0000;31,5345
547,0000;30,7123
548,0000;29,953
549,0000;29,225
550,0000;28,4756
551,0000;27,7521
552,0000;27,112
553,0000;26,4626
554,0000;25,8462
555,0000;25,2112
556,0000;24,67
557,0000;24,1436
558,0000;23,6211
559,0000;23,1696
560,0000;22,7715
561,0000;22,4476
562,0000;22,1805
563,0000;21,9294
564,0000;21,839
565,0000;21,8044
566,0000;21,8671
567,0000;21,9576
568,0000;22,1285
569,0000;22,4151
570,0000;22,7419
571,0000;23,091
572,0000;23,464
573,0000;23,8826
574,0000;24,3126
575,0000;24,7967
576,0000;25,2142
577,0000;25,6301
578,0000;25,971
579,0000;26,3193
580,0000;26,5905
581,0000;26,7537
582,0000;26,8411
583,0000;26,9438
584,0000;26,9295
585,0000;26,83
586,0000;26,6253
587,0000;26,3922
588,0000;26,0798
589,0000;25,7346
590,0000;25,3179
591,0000;24,8447
592,0000;24,3171
593,0000;23,7342
594,0000;23,0704
595,0000;22,396
596,0000;21,7368
597,0000;21,0357
598,0000;20,3878
599,0000;19,6709
600,0000;18,9425
601,0000;18,2575
602,0000;17,5671
603,0000;16,8973
604,0000;16,2589
605,0000;15,565
606,0000;14,8628
607,0000;14,2596
608,0000;13,6367
609,0000;13,0488
610,0000;12,4881
611,0000;11,9957
612,0000;11,4494
613,0000;10,9804
614,0000;10,4757
615,0000;9,98532
616,0000;9,55545
617,0000;9,12579
618,0000;8,71851
619,0000;8,32277
620,0000;7,93145

##### Extended Information
[Comments]
Sample name;N0it5 1:20
Comment
Username
Division
Organization;KU

[Detailed Information]
Creation date;13-05-2026 13:39

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Int.
Start;490 nm
End;620 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Model name;FP-8350
Serial No.;D026162080
  Ex filter holder;None
  Em filter holder;Solution filter

Accessory;FMP-125
Accessory S/N;A002962093
  Plate type;96 wells
  Well;B - 2

Measurement date;13-05-2026 13:39

Sequence file;C:\_DATA\VJV\Assay sequence.fsqs
Parameter file;C:\_DATA\VJV\Viktor assay parameters.fpsp
Mode;Emission
Ex bandwidth;2.5 nm
Em bandwidth;2.5 nm
Response;0.5 sec
Sensitivity;Medium
Measurement range;490 - 620 nm
Data interval;1 nm
Ex wavelength;460.0 nm
Scan speed;2000 nm/min
No. of cycles;1
Auto gain;Off
Shutter control;Open only for measurement
Light source;Xe lamp
Filter;Stop scan for exchanging filter
Auto Zero control;On
Blank correction;Off

