TITLE;N0it5 1:20
DATA TYPE;FLUORESCENCE SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/05/13
TIME;14:15:45
SPECTROMETER/DATA SYSTEM;
LOCALE;1030
RESOLUTION;
DELTAX;1
XUNITS;NANOMETERS
YUNITS;INTENSITY
FIRSTX;  490,0000
LASTX;  620,0000
NPOINTS;     131
FIRSTY;     4,43744
MAXY;    75,97335
MINY;     4,43744
XYDATA
490,0000;4,43744
491,0000;4,91763
492,0000;5,57015
493,0000;6,41381
494,0000;7,41258
495,0000;8,59795
496,0000;9,96771
497,0000;11,5674
498,0000;13,3829
499,0000;15,4807
500,0000;17,8015
501,0000;20,393
502,0000;23,3187
503,0000;26,5273
504,0000;29,9914
505,0000;33,6855
506,0000;37,6389
507,0000;41,6111
508,0000;45,7012
509,0000;49,8657
510,0000;53,9507
511,0000;57,8493
512,0000;61,5735
513,0000;64,9819
514,0000;67,9414
515,0000;70,4848
516,0000;72,563
517,0000;74,191
518,0000;75,3063
519,0000;75,892
520,0000;75,9734
521,0000;75,551
522,0000;74,6874
523,0000;73,3139
524,0000;71,6461
525,0000;69,6698
526,0000;67,4204
527,0000;64,9963
528,0000;62,5138
529,0000;59,944
530,0000;57,4786
531,0000;55,1109
532,0000;52,7819
533,0000;50,5483
534,0000;48,4347
535,0000;46,4195
536,0000;44,5818
537,0000;42,8479
538,0000;41,2496
539,0000;39,7705
540,0000;38,4865
541,0000;36,7031
542,0000;35,5504
543,0000;34,5212
544,0000;33,5323
545,0000;32,5642
546,0000;31,7186
547,0000;30,9137
548,0000;30,1062
549,0000;29,3528
550,0000;28,6221
551,0000;27,9198
552,0000;27,2091
553,0000;26,559
554,0000;25,9164
555,0000;25,3029
556,0000;24,7412
557,0000;24,2353
558,0000;23,7379
559,0000;23,2663
560,0000;22,8457
561,0000;22,5187
562,0000;22,2565
563,0000;22,0605
564,0000;21,9419
565,0000;21,9196
566,0000;21,9511
567,0000;22,0622
568,0000;22,2623
569,0000;22,523
570,0000;22,8316
571,0000;23,1718
572,0000;23,5427
573,0000;23,9655
574,0000;24,3721
575,0000;24,8031
576,0000;25,2274
577,0000;25,6493
578,0000;26,0018
579,0000;26,2928
580,0000;26,4989
581,0000;26,6554
582,0000;26,7777
583,0000;26,8205
584,0000;26,7813
585,0000;26,7012
586,0000;26,5638
587,0000;26,2926
588,0000;26
589,0000;25,5831
590,0000;25,1454
591,0000;24,6865
592,0000;24,1003
593,0000;23,5275
594,0000;22,9065
595,0000;22,2525
596,0000;21,6092
597,0000;20,945
598,0000;20,2315
599,0000;19,5357
600,0000;18,826
601,0000;18,1111
602,0000;17,3603
603,0000;16,709
604,0000;16,0601
605,0000;15,4335
606,0000;14,8091
607,0000;14,1946
608,0000;13,5936
609,0000;12,9862
610,0000;12,4105
611,0000;11,9164
612,0000;11,394
613,0000;10,8927
614,0000;10,4202
615,0000;9,94724
616,0000;9,51451
617,0000;9,07716
618,0000;8,68715
619,0000;8,30408
620,0000;7,91672

##### Extended Information
[Comments]
Sample name;N0it5 1:20
Comment
Username
Division
Organization;KU

[Detailed Information]
Creation date;13-05-2026 14:15

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Int.
Start;490 nm
End;620 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Model name;FP-8350
Serial No.;D026162080
  Ex filter holder;None
  Em filter holder;Solution filter

Accessory;FMP-125
Accessory S/N;A002962093
  Plate type;96 wells
  Well;B - 2

Measurement date;13-05-2026 14:15

Sequence file;C:\_DATA\VJV\Assay sequence.fsqs
Parameter file;C:\_DATA\VJV\Viktor assay parameters.fpsp
Mode;Emission
Ex bandwidth;2.5 nm
Em bandwidth;2.5 nm
Response;0.5 sec
Sensitivity;Medium
Measurement range;490 - 620 nm
Data interval;1 nm
Ex wavelength;460.0 nm
Scan speed;2000 nm/min
No. of cycles;1
Auto gain;Off
Shutter control;Open only for measurement
Light source;Xe lamp
Filter;Stop scan for exchanging filter
Auto Zero control;On
Blank correction;Off

