TITLE;N0it5 1:40
DATA TYPE;FLUORESCENCE SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/05/13
TIME;14:04:02
SPECTROMETER/DATA SYSTEM;
LOCALE;1030
RESOLUTION;
DELTAX;1
XUNITS;NANOMETERS
YUNITS;INTENSITY
FIRSTX;  490,0000
LASTX;  620,0000
NPOINTS;     131
FIRSTY;     4,82622
MAXY;    76,24699
MINY;     4,82622
XYDATA
490,0000;4,82622
491,0000;5,23917
492,0000;5,84511
493,0000;6,64885
494,0000;7,65824
495,0000;8,86743
496,0000;10,2629
497,0000;11,8446
498,0000;13,7093
499,0000;15,802
500,0000;18,1743
501,0000;20,8283
502,0000;23,8065
503,0000;27,0121
504,0000;30,4352
505,0000;34,1063
506,0000;38,0068
507,0000;42,0756
508,0000;46,188
509,0000;50,294
510,0000;54,3315
511,0000;58,2519
512,0000;61,8946
513,0000;65,2578
514,0000;68,2673
515,0000;70,7873
516,0000;72,8944
517,0000;74,5111
518,0000;75,596
519,0000;76,1441
520,0000;76,247
521,0000;75,8388
522,0000;75,0031
523,0000;73,6905
524,0000;72,0259
525,0000;70,0962
526,0000;67,8765
527,0000;65,4834
528,0000;62,9477
529,0000;60,3521
530,0000;57,8132
531,0000;55,3896
532,0000;53,0391
533,0000;50,8176
534,0000;48,7109
535,0000;46,7159
536,0000;44,86
537,0000;43,1538
538,0000;41,4941
539,0000;39,9746
540,0000;38,6114
541,0000;36,6338
542,0000;35,4273
543,0000;34,3489
544,0000;33,3857
545,0000;32,4744
546,0000;31,6594
547,0000;30,8605
548,0000;30,0834
549,0000;29,398
550,0000;28,7028
551,0000;28,0495
552,0000;27,4597
553,0000;26,829
554,0000;26,2396
555,0000;25,6212
556,0000;25,1248
557,0000;24,6217
558,0000;24,1167
559,0000;23,6618
560,0000;23,2909
561,0000;22,988
562,0000;22,7007
563,0000;22,4589
564,0000;22,321
565,0000;22,2776
566,0000;22,2988
567,0000;22,4331
568,0000;22,6146
569,0000;22,8615
570,0000;23,1756
571,0000;23,5111
572,0000;23,9459
573,0000;24,3942
574,0000;24,8477
575,0000;25,2779
576,0000;25,6971
577,0000;26,136
578,0000;26,5488
579,0000;26,8826
580,0000;27,14
581,0000;27,3968
582,0000;27,4939
583,0000;27,5422
584,0000;27,5154
585,0000;27,4401
586,0000;27,2466
587,0000;27,0005
588,0000;26,6469
589,0000;26,2741
590,0000;25,826
591,0000;25,3403
592,0000;24,8244
593,0000;24,2422
594,0000;23,5593
595,0000;22,8475
596,0000;22,1963
597,0000;21,4725
598,0000;20,7639
599,0000;20,0356
600,0000;19,3092
601,0000;18,5683
602,0000;17,8663
603,0000;17,1674
604,0000;16,5048
605,0000;15,7973
606,0000;15,1417
607,0000;14,4988
608,0000;13,8874
609,0000;13,2743
610,0000;12,7013
611,0000;12,1544
612,0000;11,629
613,0000;11,1219
614,0000;10,6311
615,0000;10,1941
616,0000;9,75781
617,0000;9,3764
618,0000;8,96019
619,0000;8,54884
620,0000;8,1473

##### Extended Information
[Comments]
Sample name;N0it5 1:40
Comment
Username
Division
Organization;KU

[Detailed Information]
Creation date;13-05-2026 14:04

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Int.
Start;490 nm
End;620 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Model name;FP-8350
Serial No.;D026162080
  Ex filter holder;None
  Em filter holder;Solution filter

Accessory;FMP-125
Accessory S/N;A002962093
  Plate type;96 wells
  Well;C - 2

Measurement date;13-05-2026 14:04

Sequence file;C:\_DATA\VJV\Assay sequence.fsqs
Parameter file;C:\_DATA\VJV\Viktor assay parameters.fpsp
Mode;Emission
Ex bandwidth;2.5 nm
Em bandwidth;2.5 nm
Response;0.5 sec
Sensitivity;Medium
Measurement range;490 - 620 nm
Data interval;1 nm
Ex wavelength;460.0 nm
Scan speed;2000 nm/min
No. of cycles;1
Auto gain;Off
Shutter control;Open only for measurement
Light source;Xe lamp
Filter;Stop scan for exchanging filter
Auto Zero control;On
Blank correction;Off

