TITLE;N0it5 1:80
DATA TYPE;FLUORESCENCE SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/05/13
TIME;14:05:31
SPECTROMETER/DATA SYSTEM;
LOCALE;1030
RESOLUTION;
DELTAX;1
XUNITS;NANOMETERS
YUNITS;INTENSITY
FIRSTX;  490,0000
LASTX;  620,0000
NPOINTS;     131
FIRSTY;     4,50587
MAXY;    74,24324
MINY;     4,50587
XYDATA
490,0000;4,50587
491,0000;4,96147
492,0000;5,59053
493,0000;6,40252
494,0000;7,38376
495,0000;8,53766
496,0000;9,88771
497,0000;11,4975
498,0000;13,3017
499,0000;15,343
500,0000;17,6253
501,0000;20,2214
502,0000;23,0786
503,0000;26,2174
504,0000;29,5676
505,0000;33,1528
506,0000;36,9665
507,0000;40,9248
508,0000;44,9268
509,0000;48,9551
510,0000;52,8756
511,0000;56,6731
512,0000;60,2186
513,0000;63,478
514,0000;66,3595
515,0000;68,8965
516,0000;71,022
517,0000;72,5373
518,0000;73,6656
519,0000;74,1895
520,0000;74,2432
521,0000;73,8521
522,0000;72,9681
523,0000;71,6604
524,0000;69,9887
525,0000;68,1061
526,0000;65,9231
527,0000;63,5933
528,0000;61,1177
529,0000;58,7241
530,0000;56,3244
531,0000;53,9087
532,0000;51,5462
533,0000;49,3269
534,0000;47,2754
535,0000;45,301
536,0000;43,5343
537,0000;41,8789
538,0000;40,3633
539,0000;38,9723
540,0000;37,709
541,0000;35,7667
542,0000;34,6283
543,0000;33,6526
544,0000;32,6698
545,0000;31,8126
546,0000;30,989
547,0000;30,1604
548,0000;29,4172
549,0000;28,6595
550,0000;27,9636
551,0000;27,2363
552,0000;26,6115
553,0000;25,9863
554,0000;25,4087
555,0000;24,755
556,0000;24,2223
557,0000;23,7339
558,0000;23,3198
559,0000;22,8693
560,0000;22,5022
561,0000;22,2306
562,0000;21,971
563,0000;21,7922
564,0000;21,7057
565,0000;21,7175
566,0000;21,7539
567,0000;21,9321
568,0000;22,0965
569,0000;22,3694
570,0000;22,7306
571,0000;23,1402
572,0000;23,5905
573,0000;24,0351
574,0000;24,4872
575,0000;24,9417
576,0000;25,3392
577,0000;25,7681
578,0000;26,1018
579,0000;26,4003
580,0000;26,7047
581,0000;26,919
582,0000;27,0375
583,0000;27,1206
584,0000;27,153
585,0000;27,082
586,0000;26,9295
587,0000;26,6577
588,0000;26,281
589,0000;25,8279
590,0000;25,3646
591,0000;24,8827
592,0000;24,3583
593,0000;23,773
594,0000;23,1722
595,0000;22,5116
596,0000;21,8189
597,0000;21,0917
598,0000;20,3912
599,0000;19,6594
600,0000;18,9341
601,0000;18,2466
602,0000;17,4793
603,0000;16,786
604,0000;16,1297
605,0000;15,5104
606,0000;14,9108
607,0000;14,2518
608,0000;13,655
609,0000;13,0793
610,0000;12,5014
611,0000;11,9886
612,0000;11,4596
613,0000;10,9408
614,0000;10,4543
615,0000;10,0274
616,0000;9,58186
617,0000;9,14492
618,0000;8,74448
619,0000;8,36901
620,0000;7,97941

##### Extended Information
[Comments]
Sample name;N0it5 1:80
Comment
Username
Division
Organization;KU

[Detailed Information]
Creation date;13-05-2026 14:05

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Int.
Start;490 nm
End;620 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Model name;FP-8350
Serial No.;D026162080
  Ex filter holder;None
  Em filter holder;Solution filter

Accessory;FMP-125
Accessory S/N;A002962093
  Plate type;96 wells
  Well;F - 2

Measurement date;13-05-2026 14:05

Sequence file;C:\_DATA\VJV\Assay sequence.fsqs
Parameter file;C:\_DATA\VJV\Viktor assay parameters.fpsp
Mode;Emission
Ex bandwidth;2.5 nm
Em bandwidth;2.5 nm
Response;0.5 sec
Sensitivity;Medium
Measurement range;490 - 620 nm
Data interval;1 nm
Ex wavelength;460.0 nm
Scan speed;2000 nm/min
No. of cycles;1
Auto gain;Off
Shutter control;Open only for measurement
Light source;Xe lamp
Filter;Stop scan for exchanging filter
Auto Zero control;On
Blank correction;Off

