TITLE;N0it5 1:80
DATA TYPE;FLUORESCENCE SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/05/18
TIME;13:02:38
SPECTROMETER/DATA SYSTEM;
LOCALE;1030
RESOLUTION;
DELTAX;1
XUNITS;NANOMETERS
YUNITS;INTENSITY
FIRSTX;  490,0000
LASTX;  620,0000
NPOINTS;     131
FIRSTY;     4,21493
MAXY;    72,18079
MINY;     4,21493
XYDATA
490,0000;4,21493
491,0000;4,67961
492,0000;5,34249
493,0000;6,17244
494,0000;7,18229
495,0000;8,33913
496,0000;9,69615
497,0000;11,2565
498,0000;13,0866
499,0000;15,1382
500,0000;17,4401
501,0000;19,9647
502,0000;22,8104
503,0000;25,8727
504,0000;29,2269
505,0000;32,7556
506,0000;36,4714
507,0000;40,3558
508,0000;44,251
509,0000;48,2059
510,0000;52,0272
511,0000;55,6493
512,0000;59,1058
513,0000;62,2776
514,0000;65,0949
515,0000;67,4683
516,0000;69,3786
517,0000;70,7701
518,0000;71,7264
519,0000;72,1485
520,0000;72,1808
521,0000;71,5944
522,0000;70,6845
523,0000;69,3519
524,0000;67,6552
525,0000;65,7906
526,0000;63,5827
527,0000;61,3186
528,0000;58,9536
529,0000;56,5339
530,0000;54,0897
531,0000;51,7121
532,0000;49,4443
533,0000;47,3253
534,0000;45,3537
535,0000;43,5451
536,0000;41,7958
537,0000;40,225
538,0000;38,8154
539,0000;37,4718
540,0000;36,1981
541,0000;34,4224
542,0000;33,2783
543,0000;32,3216
544,0000;31,403
545,0000;30,5248
546,0000;29,6971
547,0000;28,9315
548,0000;28,2629
549,0000;27,5711
550,0000;26,8602
551,0000;26,248
552,0000;25,6147
553,0000;25,0184
554,0000;24,4511
555,0000;23,8789
556,0000;23,3274
557,0000;22,8596
558,0000;22,3815
559,0000;21,932
560,0000;21,5686
561,0000;21,2447
562,0000;21,0559
563,0000;20,8956
564,0000;20,793
565,0000;20,76
566,0000;20,8396
567,0000;20,9861
568,0000;21,2023
569,0000;21,4926
570,0000;21,8207
571,0000;22,2029
572,0000;22,6499
573,0000;23,1114
574,0000;23,5833
575,0000;24,0273
576,0000;24,4353
577,0000;24,8496
578,0000;25,2458
579,0000;25,5665
580,0000;25,8529
581,0000;26,0266
582,0000;26,1948
583,0000;26,2521
584,0000;26,2043
585,0000;26,1084
586,0000;25,9331
587,0000;25,679
588,0000;25,4
589,0000;25,0059
590,0000;24,5328
591,0000;24,0822
592,0000;23,5628
593,0000;22,9971
594,0000;22,3709
595,0000;21,712
596,0000;21,0524
597,0000;20,3807
598,0000;19,6552
599,0000;19
600,0000;18,3345
601,0000;17,64
602,0000;16,9534
603,0000;16,2809
604,0000;15,5967
605,0000;14,9154
606,0000;14,3124
607,0000;13,7078
608,0000;13,0903
609,0000;12,5148
610,0000;11,9966
611,0000;11,483
612,0000;10,9525
613,0000;10,4691
614,0000;10,0416
615,0000;9,56498
616,0000;9,10889
617,0000;8,69842
618,0000;8,30325
619,0000;7,93061
620,0000;7,56805

##### Extended Information
[Comments]
Sample name;N0it5 1:80
Comment
Username
Division
Organization;KU

[Detailed Information]
Creation date;18-05-2026 13:02

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Int.
Start;490 nm
End;620 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Model name;FP-8350
Serial No.;D026162080
  Ex filter holder;None
  Em filter holder;Solution filter

Accessory;FMP-125
Accessory S/N;A002962093
  Plate type;96 wells
  Well;E - 2

Measurement date;18-05-2026 13:02

Sequence file;C:\_DATA\VJV\Assay sequence.fsqs
Parameter file;C:\_DATA\VJV\Viktor assay parameters.fpsp
Mode;Emission
Ex bandwidth;2.5 nm
Em bandwidth;2.5 nm
Response;0.5 sec
Sensitivity;Medium
Measurement range;490 - 620 nm
Data interval;1 nm
Ex wavelength;460.0 nm
Scan speed;2000 nm/min
No. of cycles;1
Auto gain;Off
Shutter control;Open only for measurement
Light source;Xe lamp
Filter;Stop scan for exchanging filter
Auto Zero control;On
Blank correction;Off

