TITLE;L0it4 1:80
DATA TYPE;FLUORESCENCE SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;26/05/18
TIME;12:39:10
SPECTROMETER/DATA SYSTEM;
LOCALE;1030
RESOLUTION;
DELTAX;1
XUNITS;NANOMETERS
YUNITS;INTENSITY
FIRSTX;  490,0000
LASTX;  620,0000
NPOINTS;     131
FIRSTY;     4,46077
MAXY;    74,70549
MINY;     4,46077
XYDATA
490,0000;4,46077
491,0000;4,93703
492,0000;5,63832
493,0000;6,5042
494,0000;7,52618
495,0000;8,77306
496,0000;10,1793
497,0000;11,7747
498,0000;13,6157
499,0000;15,6903
500,0000;18,0932
501,0000;20,6701
502,0000;23,595
503,0000;26,7956
504,0000;30,268
505,0000;33,9601
506,0000;37,8098
507,0000;41,8161
508,0000;45,9016
509,0000;49,9436
510,0000;53,8807
511,0000;57,69
512,0000;61,162
513,0000;64,4198
514,0000;67,3074
515,0000;69,7899
516,0000;71,8017
517,0000;73,2395
518,0000;74,3166
519,0000;74,7055
520,0000;74,6321
521,0000;74,0816
522,0000;73,0831
523,0000;71,6845
524,0000;69,9468
525,0000;67,9515
526,0000;65,7084
527,0000;63,3355
528,0000;60,8655
529,0000;58,413
530,0000;55,9509
531,0000;53,5176
532,0000;51,1508
533,0000;49,0239
534,0000;46,9271
535,0000;45,0067
536,0000;43,1819
537,0000;41,5624
538,0000;40,01
539,0000;38,6162
540,0000;37,2705
541,0000;35,3324
542,0000;34,1974
543,0000;33,1843
544,0000;32,2835
545,0000;31,4388
546,0000;30,5832
547,0000;29,8349
548,0000;29,0782
549,0000;28,3949
550,0000;27,7546
551,0000;27,1
552,0000;26,4891
553,0000;25,9387
554,0000;25,3219
555,0000;24,7513
556,0000;24,2116
557,0000;23,7224
558,0000;23,2644
559,0000;22,8172
560,0000;22,4567
561,0000;22,1213
562,0000;21,8836
563,0000;21,7422
564,0000;21,6551
565,0000;21,6334
566,0000;21,6809
567,0000;21,8047
568,0000;22,0173
569,0000;22,2854
570,0000;22,6174
571,0000;23,0196
572,0000;23,456
573,0000;23,9552
574,0000;24,4655
575,0000;24,912
576,0000;25,3727
577,0000;25,815
578,0000;26,2302
579,0000;26,5508
580,0000;26,7877
581,0000;27,0171
582,0000;27,1261
583,0000;27,1701
584,0000;27,1446
585,0000;27,0665
586,0000;26,9144
587,0000;26,6314
588,0000;26,3188
589,0000;25,9145
590,0000;25,4196
591,0000;24,9181
592,0000;24,3542
593,0000;23,7416
594,0000;23,1052
595,0000;22,4494
596,0000;21,8128
597,0000;21,1164
598,0000;20,4268
599,0000;19,7407
600,0000;19,0527
601,0000;18,3377
602,0000;17,6447
603,0000;16,9127
604,0000;16,2232
605,0000;15,565
606,0000;14,9247
607,0000;14,2831
608,0000;13,7228
609,0000;13,1383
610,0000;12,5778
611,0000;12,0308
612,0000;11,489
613,0000;10,985
614,0000;10,5202
615,0000;10,0402
616,0000;9,58208
617,0000;9,14786
618,0000;8,73344
619,0000;8,36366
620,0000;7,99294

##### Extended Information
[Comments]
Sample name;L0it4 1:80
Comment
Username
Division
Organization;KU

[Detailed Information]
Creation date;18-05-2026 12:39

Data array type;Linear data array
Horizontal axis;Wavelength [nm]
Vertical axis;Int.
Start;490 nm
End;620 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Model name;FP-8350
Serial No.;D026162080
  Ex filter holder;None
  Em filter holder;Solution filter

Accessory;FMP-125
Accessory S/N;A002962093
  Plate type;96 wells
  Well;F - 1

Measurement date;18-05-2026 12:39

Sequence file;C:\_DATA\VJV\Assay sequence.fsqs
Parameter file;C:\_DATA\VJV\Viktor assay parameters.fpsp
Mode;Emission
Ex bandwidth;2.5 nm
Em bandwidth;2.5 nm
Response;0.5 sec
Sensitivity;Medium
Measurement range;490 - 620 nm
Data interval;1 nm
Ex wavelength;460.0 nm
Scan speed;2000 nm/min
No. of cycles;1
Auto gain;Off
Shutter control;Open only for measurement
Light source;Xe lamp
Filter;Stop scan for exchanging filter
Auto Zero control;On
Blank correction;Off

